#DataType      :	spring discharge data
#DataSource    :	eHYD Bundesministerium Nachhaltigkeit und Tourismus	((https://ehyd.gv.at/#))
#ID            :	395426
#Name          :	Schwarzbodenquelle
#LAT	LON      :	46.78	12.67
#Time format   :	%d.%m.%Y
#Discharge unit:	m^3/s
#Timestamp(UTC):	14.08.2019 10:19:36
Timestamp	discharge
01.01.1995 10:00:00	0.0144
02.01.1995 00:00:00	0.0142
03.01.1995 00:00:00	0.0142
04.01.1995 00:00:00	0.0141
05.01.1995 00:00:00	0.0141
06.01.1995 00:00:00	0.014
07.01.1995 00:00:00	0.0138
08.01.1995 00:00:00	0.0136
09.01.1995 00:00:00	0.0136
10.01.1995 00:00:00	0.0139
11.01.1995 00:00:00	0.0138
12.01.1995 00:00:00	0.0137
13.01.1995 00:00:00	0.0135
14.01.1995 00:00:00	0.0134
15.01.1995 00:00:00	0.0133
16.01.1995 00:00:00	0.0132
17.01.1995 00:00:00	0.0132
18.01.1995 00:00:00	0.0133
19.01.1995 00:00:00	0.0133
20.01.1995 00:00:00	0.013
21.01.1995 00:00:00	0.013
22.01.1995 00:00:00	0.013
23.01.1995 00:00:00	0.013
24.01.1995 00:00:00	0.0129
25.01.1995 00:00:00	0.0127
26.01.1995 00:00:00	0.0127
27.01.1995 00:00:00	0.0124
28.01.1995 00:00:00	0.0126
29.01.1995 00:00:00	0.0124
30.01.1995 00:00:00	0.0124
31.01.1995 00:00:00	0.012
01.02.1995 00:00:00	0.0119
02.02.1995 00:00:00	0.0119
03.02.1995 00:00:00	0.0118
04.02.1995 00:00:00	0.0119
05.02.1995 00:00:00	0.0119
06.02.1995 00:00:00	0.0119
07.02.1995 00:00:00	0.0119
08.02.1995 00:00:00	0.0119
09.02.1995 00:00:00	0.0119
10.02.1995 00:00:00	0.0116
11.02.1995 00:00:00	0.0114
12.02.1995 00:00:00	0.0113
13.02.1995 00:00:00	0.0113
14.02.1995 00:00:00	0.0113
15.02.1995 00:00:00	0.0113
16.02.1995 00:00:00	0.0113
17.02.1995 00:00:00	0.0113
18.02.1995 00:00:00	0.0113
19.02.1995 00:00:00	0.011
20.02.1995 00:00:00	0.0108
21.02.1995 00:00:00	0.0109
